"site_code","reach_code","year_month","day","replicate","note_invertebrate_sample","observer","subsample_fraction","length","count","taxon","note_invertebrate_observation"
"RV","G","2010-04",NA,5,NA,"MaTs",NA,4,16,"Simulium","larva"
"RV","G","2010-04",NA,5,NA,"MaTs",NA,5,8,"Simulium","larva"
"RV","G","2010-04",NA,5,NA,"MaTs",NA,6,13,"Simulium","larva"
"RV","G","2010-04",NA,5,NA,"MaTs",NA,7,2,"Simulium","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,1,1,"Baetis","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,2,1,"Baetis","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,2,1,"Caloparyphus","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,3,1,"Caloparyphus","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,1,11,"Ceratopogonidae","pupa"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,2,25,"Ceratopogonidae","pupa"
"SS","G","2010-04",NA,1,NA,"MaTs",0.25,1,10,"Chironomidae","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,2,21,"Chironomidae","pupa"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,3,40,"Chironomidae","pupa"
"SS","G","2010-04",NA,1,NA,"MaTs",0.25,4,20,"Chironomidae","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",0.25,5,1,"Chironomidae","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",0.25,6,2,"Chironomidae","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,0,4,"Copepoda","Ref"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,1,5,"Copepoda","Ref"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,6,1,"Cricotopus","Ref, larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,6,2,"Liodessus","Ref, larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,7,2,"Liodessus","Ref, larva"
"SS","G","2010-04",NA,1,NA,"MaTs",0.25,3,1,"Microtendipes","Ref, larva"
"SS","G","2010-04",NA,1,NA,"MaTs",0.25,4,4,"Microtendipes","Ref, larva"
"SS","G","2010-04",NA,1,NA,"MaTs",0.25,6,1,"Microtendipes","Ref, larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,2,12,"Oligochaeta","Ref"
"SS","G","2010-04",NA,1,NA,"MaTs",0.25,3,2,"Pentaneurini","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,2,5,"Probezzia","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,3,8,"Probezzia","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,4,3,"Probezzia","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,7,3,"Probezzia","larva"
"SS","G","2010-04",NA,1,NA,"MaTs",NA,8,1,"Probezzia","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,1,5,"Baetis","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,2,4,"Baetis","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,3,2,"Baetis","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,2,1,"Caloparyphus","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,1,7,"Ceratopogonidae","pupa"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,2,4,"Ceratopogonidae","pupa"
"SS","G","2010-04",NA,2,NA,"MaTs",0.25,1,9,"Chironomidae","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,2,17,"Chironomidae","pupa"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,3,7,"Chironomidae","pupa"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,0,1,"Copepoda",""
"SS","G","2010-04",NA,2,NA,"MaTs",NA,1,1,"Copepoda",""
"SS","G","2010-04",NA,2,NA,"MaTs",NA,1,4,"Hydrachnidia",""
"SS","G","2010-04",NA,2,NA,"MaTs",NA,1,2,"Liodessus","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",0.25,3,11,"Microtendipes","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",0.25,4,13,"Microtendipes","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,2,11,"Oligochaeta",""
"SS","G","2010-04",NA,2,NA,"MaTs",NA,3,3,"Oligochaeta",""
"SS","G","2010-04",NA,2,NA,"MaTs",0.25,3,6,"Orthocladiinae","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,2,1,"Parydra","Ref, larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,3,3,"Pentaneurini","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,4,1,"Pentaneurini","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,2,4,"Probezzia","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,3,7,"Probezzia","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,4,1,"Probezzia","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,6,1,"Probezzia","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,1,1,"Simulium","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,2,4,"Simulium","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,3,7,"Simulium","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,4,1,"Simulium","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,5,3,"Simulium","larva"
"SS","G","2010-04",NA,2,NA,"MaTs",NA,7,1,"Simulium","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,2,1,"Aphididae",""
"SS","G","2010-04",NA,4,NA,"MaTs",NA,1,17,"Baetis","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,2,5,"Baetis","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,3,3,"Baetis","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,4,12,"Baetis","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,1,69,"Chironomidae","pupa"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,2,29,"Chironomidae","pupa"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,3,29,"Chironomidae","pupa"
"SS","G","2010-04",NA,4,NA,"MaTs",0.25,4,5,"Chironomidae","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",0.25,6,1,"Chironomidae","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,0,1,"Copepoda",""
"SS","G","2010-04",NA,4,NA,"MaTs",NA,2,1,"Helicopsyche","empty shell"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,12,1,"Nematoda","Ref"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,2,44,"Oligochaeta",""
"SS","G","2010-04",NA,4,NA,"MaTs",NA,3,8,"Oligochaeta",""
"SS","G","2010-04",NA,4,NA,"MaTs",NA,4,1,"Oligochaeta",""
"SS","G","2010-04",NA,4,NA,"MaTs",NA,8,1,"Oligochaeta",""
"SS","G","2010-04",NA,4,NA,"MaTs",NA,2,9,"Probezzia","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,3,3,"Probezzia","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,4,3,"Probezzia","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,1,6,"Simulium","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,2,5,"Simulium","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,3,6,"Simulium","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,4,3,"Simulium","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,5,2,"Simulium","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,6,1,"Simulium","larva"
"SS","G","2010-04",NA,4,NA,"MaTs",NA,7,1,"Simulium","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,1,1,"Aphididae",""
"SS","G","2010-04",NA,5,NA,"MaTs",NA,0,5,"Baetis","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,1,24,"Baetis","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,2,3,"Baetis","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,4,2,"Baetis","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,1,9,"Caloparyphus","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,2,4,"Caloparyphus","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,3,1,"Caloparyphus","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,1,9,"Ceratopogonidae","pupa"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,2,3,"Ceratopogonidae","pupa"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,4,1,"Ceratopogonidae","Ref, pupa"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,5,1,"Ceratopogonidae","Ref, pupa"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,1,18,"Chironomidae","Ref, adult"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,2,10,"Chironomidae","Ref, adult"
"SS","G","2010-04",NA,5,NA,"MaTs",0.125,3,31,"Chironomidae","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",0.125,4,23,"Chironomidae","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",0.125,5,3,"Chironomidae","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,0,3,"Copepoda",""
"SS","G","2010-04",NA,5,NA,"MaTs",NA,1,4,"Copepoda",""
"SS","G","2010-04",NA,5,NA,"MaTs",NA,0,1,"Hydrachnidia",""
"SS","G","2010-04",NA,5,NA,"MaTs",NA,2,1,"Leptocera","Ref, adult"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,2,2,"Liodessus","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,7,1,"Liodessus","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,10,1,"Nematoda","Ref"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,13,1,"Nematoda","Ref"
"SS","G","2010-04",NA,5,NA,"MaTs",0.25,1,24,"Oligochaeta",""
"SS","G","2010-04",NA,5,NA,"MaTs",0.25,2,13,"Oligochaeta",""
"SS","G","2010-04",NA,5,NA,"MaTs",0.25,3,17,"Oligochaeta",""
"SS","G","2010-04",NA,5,NA,"MaTs",NA,2,2,"Parydra","Ref, larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,1,1,"Pentaneurini","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,3,1,"Pentaneurini","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,2,27,"Probezzia","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,3,10,"Probezzia","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,4,1,"Probezzia","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,5,1,"Probezzia","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,7,1,"Probezzia","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,8,2,"Probezzia","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,1,19,"Simulium","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,2,26,"Simulium","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,3,13,"Simulium","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,4,11,"Simulium","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,5,9,"Simulium","larva"
"SS","G","2010-04",NA,5,NA,"MaTs",NA,6,9,"Simulium","larva"
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,1,157,"Baetidae",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,2,15,"Baetidae",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,1,14,"Ceratopogonidae",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,2,1075,"Ceratopogonidae",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,3,438,"Ceratopogonidae",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,4,4,"Ceratopogonidae","Bez/Probez"
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,2,1,"Chironomus",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,3,1,"Chironomus",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,4,1,"Chironomus",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,1,9,"Chrysomelidae","Non-Tany"
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,2,2,"Chrysomelidae","Non-Tany"
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,1,9,"Cyclopoida",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,10,1,"Fish",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,1,16,"Hydrachnidia",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,3,2,"Hydrophilus","(L)"
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,4,1,"Hydrophilus","(L)"
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,5,1,"Hydrophilus","(L)"
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,2,1,"Nematoda",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,3,1,"Nematoda",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,1,1,"Odonata",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,4,1,"Odontomyia",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,7,1,"Odontomyia",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,9,1,"Odontomyia",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,10,1,"Odontomyia",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,1,870,"Oligochaeta",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,2,301,"Oligochaeta",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,3,45,"Oligochaeta",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,4,8,"Oligochaeta",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,5,3,"Oligochaeta",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,2,10,"Probezzia",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,3,7,"Probezzia",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,1,8,"Tanypodinae",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,2,6,"Tanypodinae",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,3,1,"Tanypodinae",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,4,1,"Tipula",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,8,1,"Tipula",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,10,1,"Tipula",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,11,2,"Tipula",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,12,1,"Tipula",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,14,1,"Tipula",""
"SS","G","2010-05","1",1,"Bug 1 (22,30)","SoBo",NA,4,1,"Tricorixia",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,1,77,"Baetis","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,2,6,"Baetis","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,3,1,"Baetis","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,1,1,"Caloparyphus","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,2,6,"Caloparyphus","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,3,7,"Caloparyphus","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,2,1,"Ceratopogonidae","pupa"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,4,1,"Cheumatopsyche","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,1,51,"Chironomidae","pupa"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,2,54,"Chironomidae","pupa"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,3,42,"Chironomidae","pupa"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,4,14,"Chironomidae","pupa"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.25,5,5,"Chironomidae","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.25,6,1,"Chironomidae","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,1,1,"Copepoda",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,3,2,"Culicoides","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,0,17,"Hydrachnidia",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,1,2,"Hydrachnidia",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,1,1,"Isotomidae",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,0,3,"Lebertia",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,1,1,"Lebertia",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,1,6,"Ochrotrichia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,2,2,"Ochrotrichia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,3,2,"Ochrotrichia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.25,1,34,"Oligochaeta",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,2,51,"Oligochaeta",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,3,18,"Oligochaeta",""
"BMW","G","2010-05",NA,2,NA,"MaTs",0.25,4,3,"Oligochaeta",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,4,1,"Ormosia","Ref, larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,0,1,"Ostracoda",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,1,1,"Ostracoda",""
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,2,1,"Ostracoda",""
"BMW","G","2010-05",NA,2,NA,"MaTs",0.25,1,26,"Pentaneurini","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.25,2,48,"Pentaneurini","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.25,3,21,"Pentaneurini","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.25,4,7,"Pentaneurini","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.25,5,5,"Pentaneurini","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.5,2,26,"Probezzia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.5,3,25,"Probezzia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.5,4,9,"Probezzia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.5,5,3,"Probezzia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.5,6,3,"Probezzia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.5,7,7,"Probezzia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.5,8,3,"Probezzia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",0.5,9,2,"Probezzia","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,2,1,"Stygothrombiidae","Ref"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,1,4,"Thienemanniella","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,2,2,"Thienemanniella","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,4,1,"Tipulidae","pupa"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,4,1,"Tropisternus","larva"
"BMW","G","2010-05",NA,2,NA,"MaTs",NA,5,1,"Tropisternus","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,1,3,"Baetis","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,2,1,"Baetis","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,4,1,"Baetis","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,4,1,"Caloparyphus","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,5,1,"Caloparyphus","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,1,1,"Cheumatopsyche","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,3,1,"Cheumatopsyche","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",0.125,1,17,"Chironomidae","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,2,49,"Chironomidae","pupa"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,3,37,"Chironomidae","pupa"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,4,5,"Chironomidae","pupa"
"BMW","G","2010-05",NA,3,NA,"MaTs",0.125,5,1,"Chironomidae","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",0.125,6,1,"Chironomidae","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,3,2,"Hemerodromia","Ref, pupa"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,5,1,"Hemerodromia","Ref, larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,0,3,"Lebertia","Ref"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,1,17,"Lebertia","Ref"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,2,1,"Lopescladius","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,3,1,"Lopescladius","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",0.062,1,7,"Oligochaeta",""
"BMW","G","2010-05",NA,3,NA,"MaTs",0.062,2,17,"Oligochaeta",""
"BMW","G","2010-05",NA,3,NA,"MaTs",0.062,3,32,"Oligochaeta",""
"BMW","G","2010-05",NA,3,NA,"MaTs",0.062,4,3,"Oligochaeta",""
"BMW","G","2010-05",NA,3,NA,"MaTs",0.062,5,1,"Oligochaeta",""
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,2,3,"Orthocladiinae","Ref, larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",0.2,1,1,"Pentaneurini","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",0.2,2,17,"Pentaneurini","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",0.2,3,32,"Pentaneurini","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",0.2,4,4,"Pentaneurini","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,8,2,"Probezzia","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,1,7,"Probezzia","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,2,11,"Probezzia","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,3,52,"Probezzia","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,4,16,"Probezzia","larva"
"BMW","G","2010-05",NA,3,NA,"MaTs",NA,1,1,"Stygothrombiidae","Ref"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,1,25,"Baetis","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,2,14,"Baetis","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,3,1,"Baetis","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,5,1,"Baetis","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,2,2,"Caloparyphus","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,4,1,"Caloparyphus","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,5,1,"Caloparyphus","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,6,1,"Caloparyphus","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,2,1,"Ceratopogonidae","pupa"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,1,1,"Cheumatopsyche","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,3,1,"Cheumatopsyche","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,1,26,"Chironomidae","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,2,37,"Chironomidae","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,3,23,"Chironomidae","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,4,18,"Chironomidae","pupa"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,5,2,"Chironomidae","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,6,2,"Chironomidae","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,1,4,"Cryptolabis","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,2,10,"Cryptolabis","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,3,7,"Cryptolabis","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,4,4,"Cryptolabis","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,5,3,"Cryptolabis","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.25,6,1,"Cryptolabis","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,3,2,"Dolichopodidae","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,4,1,"Dolichopodidae","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,8,1,"Euparyphus","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,2,1,"Helicopsyche","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,3,2,"Hemerodromia","Ref, pupa"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,0,8,"Hydrachnidia",""
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,1,18,"Hydrachnidia",""
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,0,1,"Hydrovolziidae","Ref"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,1,1,"Isotomidae",""
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,0,2,"Lebertia",""
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,1,11,"Lebertia",""
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,1,2,"Leptohyphes","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,2,1,"Liodessus","Ref, adult"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,1,5,"Ochrotrichia","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,2,6,"Ochrotrichia","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,3,2,"Ochrotrichia","larva"
"BMW","G","2010-05",NA,4,NA,"MaTs",0.125,1,77,"Oligochaeta",""
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,2,51,"Oligochaeta",""
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,3,10,"Oligochaeta",""
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,4,6,"Oligochaeta",""
"BMW","G","2010-05",NA,4,NA,"MaTs",0.125,5,1,"Oligochaeta",""
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,32,1,"Oligochaeta",""
"BMW","G","2010-05",NA,4,NA,"MaTs",NA,35,1,"Oligochaeta",""
